sourceKeyword,sourceKeywords,PRDLST_NM,PRDLST_DCNM,POG_DAYCNT,QLITY_MNTNC_TMLMT_DAYCNT,BSSH_NM,PRDLST_REPORT_NO,PRMS_DT,LAST_UPDT_DTM
고구마,고구마,(농림)고구마전분(덩어리),전분가공품,2년,,대진식품,1994046703545,20080617,20160706
고구마,고구마,(농림)고구마전분1(덩어리),전분가공품,2년,,대진식품,1994046703544,20080617,20160706
갈비,갈비,(농축)갈비탕,기타가공품,제조일로부터12개월(냉동보관),,젤존푸드(주),20000368362340,20080528,20160706
감자,감자,(농축)뼈다귀감자탕,기타가공품,제조일로부터12개월(냉동보관),,젤존푸드(주),20000368362339,20080528,20160706
소고기,소고기,(농축)소고기무국,기타가공품,제조일로부터1년(냉동보관),,젤존푸드(주),20000368362337,20080528,20160706
빵,빵,(뉴)맛있는 단팥빵,빵류,제조일로부터6개월,,(주)유로베이크,20150347299164,20161007,20220217
빵,빵,(뉴)맛있는 슈크림빵,빵류,제조일로부터 6개월,,(주)유로베이크,20150347299162,20161010,20230511
빵,빵,(뉴)맛있는 완두앙금빵,빵류,제조일로부터 6개월,,(주)유로베이크,20150347299163,20161010,20211020
죽,죽,(뉴)모카피 냉동반죽,빵류,냉동 200일,,(주)신라명과,19930618060494,20081105,20250708
버터,버터,(뉴)허니버터카스텔라(냉동),빵류,9개월(냉동),,홈플러스 주식회사,200803602841144,20210823,20231104
쌀,쌀,(다복솔) 영양멥쌀밥,떡류,제조일로부터 24시간,,다복솔식품,20060494136115,20160312,20240117
감자,감자,(다복솔)감자떡,떡류,24시간,,다복솔식품,2006049413695,20160220,20250730
감자,감자,(다복솔)감자떡(진공),떡류,제조일로부터 2일,,다복솔식품,20060494136155,20180126,20250730
딸기,딸기,(다복솔)딸기찹쌀떡,떡류,제조일부터  7일(실온보관),,다복솔식품,20060494136101,20160223,20240117
쌀,쌀,(다복솔)멥쌀밥,떡류,제조일로부터 24시간,,다복솔식품,20060494136116,20160312,20240117
감자,감자,(다복솔)백련초감자떡,떡류,제조일로부터 24시간,,다복솔식품,2006049413698,20160220,20250730
감자,감자,(다복솔)백련초감자떡(진공),떡류,제조일로부터 2일,,다복솔식품,20060494136154,20180126,20250730
쌀,쌀,(다복솔)빵찹쌀떡,떡류,제조일부터  7일(실온보관),,다복솔식품,20060494136108,20160223,20240117
쌀,쌀,(다복솔)쌀떡볶이떡,떡류,제조일로부터 24시간,,다복솔식품,2006049413693,20160220,20240117
쌀,쌀,(다복솔)쌀떡볶이떡(진공),떡류,제조일로부터 2일,,다복솔식품,20060494136148,20180124,20240117
쌀,쌀,(다복솔)쑥빵찹쌀떡,떡류,제조일부터  7일,,다복솔식품,20060494136111,20160223,20240117
쌀,쌀,(다복솔)쑥찹쌀떡,떡류,제조일부터  7일(실온보관),,다복솔식품,20060494136106,20160223,20240430
쌀,쌀,(다복솔)찹쌀떡,떡류,제조일부터  7일(실온보관),,다복솔식품,2006049413669,20160130,20240117
감자,감자,(다복솔)호박감자떡,떡류,24시간,,다복솔식품,2006049413697,20160220,20250730
감자,감자,(다복솔)호박감자떡(진공),떡류,제조일로부터 2일,,다복솔식품,20060494136156,20180126,20250730
쌀,쌀,(다복솔)흑미찹쌀떡,떡류,제조일부터  7일,,다복솔식품,20060494136126,20160324,20250730
김,김,(다빈)금수강산 김치,김치,,12개월,부안서해안유한회사농업회사법인,2012050112610,20160323,20240117
갈비,갈비,(닭강정)수원왕갈비맛소스,소스,"냉장, 6개월",,(주)시아스,200504150203337,20190422,20190424
치즈,치즈,(당치땡)콘앤치즈볼(냉동),빵류,제조일로부터 12개월까지,,위버멘쉬코리아 주식회사,20160181137195,20240927,20241009
치킨,치킨,(대세)치킨파우더,기타가공품,제조일로부터 12개월까지,,(주)에프앤에스식품,20210352178833,20220711,20220722
국수,국수,(대전큰집칼국수)고기왕만두,만두,제조일로부터 -18℃이하 냉동에서 12개월,,(주)한끼식품,2022052028557,20250522,20250523
치즈,치즈,(대한항공)먹물롤치즈 베이글,빵류,제조일로부터 6개월,,주식회사 와밀,20250555139100,20260107,20260110
쌀,쌀,(댓잎)찹쌀꽈베기,빵류,제조일로부터 180일,,빚고담고자연그대로영농조합법인(짱아식품),20090522038122,20220413,20220416
차,차,(더베이크)쌍화차파우더,고형차,제조일로부터 24개월,없음,(주)베오베,20170347016331,20260204,20260211
버터,버터,(더베이크)허니버터토핑물,빵류,제조일로부터 9개월까지,,(주)굿투베이크,20100275218430,20260204,20260207
스테이크소스,스테이크소스,(델리스코)스테이크소스,소스,제조일로부터 4개월,,태원식품산업(주),1985031100115851,20250602,20250603
간장,간장,(동원)절임용간장소스 20K,소스,제조일부터  12개월 (냉장보관),,(주)동원홈푸드,2002046107316113,20250715,20250716
간장,간장,(든든)가다랑어간장소스,소스,제조일로부터12개월,,주식회사 혜성식품,200102630551152,20260609,20260612
사과,사과,(든든)사과숙성초장,소스,제조일로부터 12개월,,주식회사 혜성식품,200102630551141,20260610,20260612
고추,고추,(든든)숙성고추다대기,소스,제조일로부터 12개월,,주식회사 혜성식품,200102630551142,20260610,20260613
마늘,마늘,(든든)황금마늘소스,소스,제조일로부터12개월,,주식회사 혜성식품,200102630551140,20260610,20260612
딸기,딸기,(딸기)딸기마블샌드용냉동반죽,빵류,180일,,씨제이푸드빌주식회사,199704451444922,20251215,20260122
샌드위치,샌드위치,(라바게트)샌드위치소스,소스,6개월(냉장),,세원푸드(주),201003682491925,20240723,20240906
버터,버터,(로아)크림버터혼합분말,유함유가공품,12개월,,(주)희창유업,19790614008435,20200901,20240515
된장,된장,(롯데GRS)된장찌개,즉석조리식품,제조일로부터 9개월,,(주)아워홈,200206141791123,20250226,20250228
죽,죽,(리)갈릭퐁당브레드용냉동반죽,빵류,12개월,,씨제이푸드빌주식회사,199704451442429,20181112,20260327
버터,버터,(리)소금버터식빵용냉동반죽,빵류,12개월,,씨제이푸드빌주식회사,199704451444228,20240823,20260327
죽,죽,(리)프랑스바게트냉동반죽,빵류,6월(냉동 -18),,씨제이푸드빌주식회사,19970445144978,20101013,20250205
죽,죽,(리)호두바게트냉동반죽,빵류,12개월,,씨제이푸드빌주식회사,19970445144210,20000509,20260327
죽,죽,(리뉴얼)단팥빵냉동반죽,빵류,12개월,,씨제이푸드빌주식회사,1997044514412,19971029,20260430
참치,참치,(리들)참치마요주먹밥용소스,소스,4개월/ 냉장,,(주)시아스,200504150205218,20260330,20260401
참치,참치,(리들)참치마요필링,즉석섭취식품,45일/ 냉장,,(주)시아스,200504150205219,20260327,20260331
갈비,갈비,(마늘)돼지갈비소스,소스,제조일로부터12개월,,국민푸드스토어,202202643722,20220415,20250705
불고기,불고기,(마늘)뚝배기불고기소스,소스,제조일로부터12개월,,국민푸드스토어,2022026437211,20220416,20231125
갈비,갈비,(마늘)소갈비소스,소스,제조일로부터12개월,,국민푸드스토어,2022026437212,20220416,20250705
떡볶이,떡볶이,(마미떡)떡볶이분말소스 -순한맛-,복합조미식품,제조일로부터 12개월,,주식회사 제이와이에프,20240635028311,20251118,20251120
김,김,(마음모음)김치전골소스,소스,제조일로부터 12개월까지,,주식회사 바로에프에스,20150149277364,20221114,20221116
간장,간장,(만만)간장소스,소스,제조일부터 180일,,(주)미식주,2015018806970,20190416,20210709
갈비,갈비,(만만)갈비양념,소스,제조 가공일로부터 180일,,(주)미식주,2015018806981,20200204,20210224
고추,고추,(만배)고추장육회소스,소스,제조일로부터 12개월까지,,(주)청우에프엔씨,201301605661095,20250806,20250807
고추,고추,(맘마미야)고추장양념,소스,제조일로부터 냉장6개월,,태원식품산업(주),198503110016066,20161128,20170428
불고기,불고기,(맘마미야)소불고기용양념소스,소스,제조일로부터 냉장4개월,,태원식품산업(주),198503110016026,20161109,20161117
김,김,(맛)김가루,조미김,제조일로부터 실온 12개월,,세창식품,200303724095,20031217,20160706
김,김,"(매운,클로렐라)꽃김",조미김,제조일로부터6개월,,세창식품,2003037240918,20080711,20160706
김,김,(매운맛)불타김치,김치,제조일로부터 60일,제조일로부터 60일,주식회사 오웬푸드셰프애찬,2024032616744,20250224,20260326
김,김,(매운맛)불타파김치,김치,제조일로부터 60일,제조일로부터 60일,주식회사 오웬푸드셰프애찬,2024032616745,20250224,20250426
감자,감자,(맥)모듬감자,기타가공품,제조일로부터 9개월까지,,(주)청우푸드,20080372417116,20230630,20250716
멸치,멸치,(멸치/들깨)반반수제비,간편조리세트,제조일로부터 12개월,,(주)삼청골명가에프앤비,2025058636514,20260327,20260331
멸치,멸치,(멸치랑 새우랑 다시마) 해물멸치다시팩,기타 수산물가공품,1년,,(주)석하,2003015617267,20151008,20190516
멸치,멸치,(멸치랑다시마) 멸치다시팩,기타 수산물가공품,1년,,(주)석하,2003015617268,20151008,20190123
김,김,(몰로키아)간장김,조미김,제조일로부터12개월,,세창식품,2003037240920,20090323,20211214
김,김,(몰로키아)웰빙김,가공김(조미김 또는 구운김),제조일로부터6개월,,세창식품,2003037240921,20090323,20260424
무,무,(무(無)가미)구운곱창김,가공김(조미김 또는 구운김),제조일로부터 6개월,신선도유지,(주)대명건해,2009052507342,20220530,20250815
무,무,(무(無)가미)구운돌김,가공김(조미김 또는 구운김),제조일로부터 6개월,,(주)대명건해,2009052507314,20100927,20260602
무,무,(무(無)가미)구운파래김,가공김(조미김 또는 구운김),제조일로부터 6개월,,(주)대명건해,2009052507315,20100927,20250412
무,무,(무뚝)된장찌개소스,소스,제조일로부터 5개월,,태원식품산업(주),1985031100114972,20240930,20241008
무,무,(무무옥)진국다시분말,복합조미식품,12개월(실온),,주식회사 세원프레쉬,201503686511308,20250520,20250528
무,무,(무색)명란젓,양념젓갈,제조일로부터 6개월,,(주)유양,1994045922557,20200623,20210402
라면,라면,(미국용) 불소라면 액상스프,소스,제조일로부터 18개월까지,,(주)하림산업 함열식품1공장,20200491392602,20250812,20260613
치즈,치즈,(미니)바스크치즈케익,빵류,제조일로부터 12개월,,빵터지는집,20170208080177,20260209,20260212
쌀,쌀,(미분) 쌀떡국떡,떡류,실온보관시 90일,,(주)맛찬들백미식품,20120372367278,20240930,20241003
쌀,쌀,(미분) 쌀떡볶이떡,떡류,실온보관시 90일,,(주)맛찬들백미식품,20120372367277,20240930,20241003
김치,김치,(밀키트)김치찜양념,소스,제조일로부터 3개월,,태원식품산업(주),1985031100112194,20220609,20220615
떡볶이,떡볶이,(밀키트)까르보나라떡볶이소스,소스,제조일로부터 3개월까지,,(주)에프앤에스식품,202103521781509,20240621,20240703
두부,두부,(밀키트)마파두부소스,소스,제조일로부터 4개월,,태원식품산업(주),1985031100111657,20220119,20220128
젤리,젤리,(밀키트)민트젤리소스,소스,제조일로부터 6개월,,태원식품산업(주),1985031100111653,20220118,20220126
불고기,불고기,(밀키트)분짜 불고기양념,소스,제조일로부터  6개월,,태원식품산업(주),1985031100112209,20220621,20241014
꿀,꿀,(밀키트)애슐리 꿀소스,소스,제조일부터 18개월 (냉동보관),,(주)동원홈푸드,20190442149930,20211201,20211203
갈비,갈비,(밀키트)양갈비시즈닝,복합조미식품,제조일로부터 12개월,,태원식품산업(주),1985031100111655,20220119,20220127
멸치,멸치,(밀키트)어묵탕멸치육수,소스,제조일로부터  18개월,,태원식품산업(주),1985031100112543,20220927,20221007
오징어,오징어,(밀키트)오징어짬뽕용소스,소스,제조일로부터 6개월,,태원식품산업(주),1985031100112560,20221005,20221013
소금,소금,(밀키트)조미소금,가공소금,제조일로부터 24개월,,태원식품산업(주),198503110019630,20200803,20241011
파스타,파스타,(밀키트)크림파스타소스_380g,소스,제조일로부터 3개월,,태원식품산업(주),1985031100110546,20210323,20220401
스테이크소스,스테이크소스,(밀키트)클래식스테이크소스,소스,제조일로부터 6개월,,태원식품산업(주),1985031100111094,20210729,20220401
과자,과자,(바로가)단과자생지,빵류,제조일로부터 6개월,,유한회사 바로가,2025054252683,20250617,20250620
버터,버터,(바로가)소금버터빵생지,빵류,제조일로부터 6개월,,유한회사 바로가,2025054252684,20250617,20250620
간장,간장,(바로샤브)간장소스,소스,"냉장보관,제조일로부터 6개월까지",,다솔푸드테크 주식회사,201102571531047,20231030,20231213
오렌지,오렌지,(반) 쁘띠 오렌지파운드,빵류,제조일로부터 냉동 6개월까지,,(주)한스제과,20100288523226,20200511,20230228
케이크,케이크,(반) The 마롱케이크,빵류,제조일로부터 30일까지,,(주)한스제과,20100288523257,20220926,20220930
고구마,고구마,(반)고구마케익,빵류,제조일로부터 냉동30일,,(주)한스제과,2010028852310,20101104,20160926
당근,당근,(반)당근 케이크_23,빵류,제조일로부터 7일,,(주)보나비 아티지움,20090036325303,20230308,20250411
쿠키,쿠키,(반)두바이 쫀득 쿠키_26,빵류,제조일로부터 7일,,(주)보나비 아티지움,20090036325394,20260203,20260205
딸기,딸기,(반)딸기꿀리 갸또,빵류,제조일로부터 12개월,,주식회사 케이크로,2023010744454,20260312,20260314
딸기,딸기,(반)딸기샌드초코,초콜릿가공품,제조일로부터 12개월,,에스지베이커리,202405230537,20240729,20240926
차,차,(반)말차샌드초코,초콜릿가공품,제조일로부터 12개월,,에스지베이커리,2024052305315,20240911,20240920
케이크,케이크,(반)머스코바도 쇼트케이크 시트_24,빵류,제조일로부터 7일,,(주)보나비 아티지움,20090036325358,20240812,20240814
케이크,케이크,(반)모카쉬폰케이크,빵류,제조일로부터 7일,,(주)보나비 아티지움,20090036325337,20240116,20240118
블루베리,블루베리,(반)블루베리머핀,빵류,제조일로부터냉동30일,,(주)한스제과,2010028852327,20101104,20160926
무,무,(반)쁘띠 무화과 살구 파운드,빵류,제조일로부터 냉동 6개월까지,,(주)한스제과,20100288523225,20200511,20200514
무,무,(반)산딸기바바로아무스케익,빵류,제조일로부터 냉동30일,,(주)한스제과,2010028852320,20101104,20160926
생크림,생크림,(반)생크림케이크,빵류,제조일로부터 9개월,,(주)에스베이커리,20210360193203,20260325,20260403
케이크,케이크,(반)스트로베리 쉬폰 케이크 시트,빵류,제조일로부터 7일,,(주)보나비 아티지움,20090036325282,20221025,20230512
